NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding patients with intellectual disabilities is correct?,
Points,1,
Difficulty,1,
Option,0,a) Speaking with the patient’s family is the least effective way to determine how much the patient understands.
Option,100,b) Patients with intellectual disabilities are susceptible to the same disease processes as other patients.
Option,0,c) An intellectual disability differs from mental retardation in that it is the result of a congenital abnormality.
Option,0,d) Most patients with intellectual disabilities have normal cognitive function but abnormal physical features.
Hint,"Complexity: Easy			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1394			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-1 Give examples of patients with special challenges EMTs may encounter during a medical emergency.",
NewQuestion,MC,
Title,,
QuestionText,Autism is defined as a:,
Points,1,
Difficulty,1,
Option,0,a) psychiatric condition related to an imbalance of serotonin in the brain.
Option,0,b) mental disability caused by insufficient cognitive development of the brain.
Option,0,c) congenital condition caused by factors such as malnutrition or birth complications.
Option,100,d) pervasive developmental disorder characterized by impairment of social interaction.
Hint,"Complexity: Easy			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1394			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,Patients with autism:,
Points,1,
Difficulty,1,
Option,100,a) have extreme difficulty with complex tasks that require many steps.
Option,0,b) prefer to maintain eye contact with whomever is talking with them.
Option,0,c) often speak with speech patterns that alternate in tone and speed.
Option,0,d) use and understand nonverbal means of communicating messages.
Hint,"Complexity: Easy			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1394			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,The rate of autism in the US population is about 1 in:,
Points,1,
Difficulty,1,
Option,0,a) 5.
Option,0,b) 27.
Option,100,c) 40.
Option,0,d) 100.
Hint,"Complexity: Easy			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1394			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,Down syndrome is a genetic defect that occurs as the result of:,
Points,1,
Difficulty,1,
Option,0,a) an extra pair of chromosomes.
Option,0,b) a separation of chromosome 21.
Option,100,c) a triplication of chromosome 21.
Option,0,d) a sperm that contains 24 chromosomes.
Hint,"Complexity: Moderate			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1394			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,Characteristic anatomic features of Down syndrome include:,
Points,1,
Difficulty,1,
Option,0,a) a proportionately small tongue.
Option,100,b) a round head with a flat occiput.
Option,0,c) bulging eyes and a large face.
Option,0,d) long hands with wide fingers.
Hint,"Complexity: Moderate			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1394			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,As many as 40% of patients with Down syndrome have:,
Points,1,
Difficulty,1,
Option,0,a) diabetes mellitus.
Option,0,b) intracranial bleeding.
Option,0,c) unilateral paralysis.
Option,100,d) a heart condition.
Hint,"Complexity: Moderate			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1395			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,Airway management can be challenging in patients with Down syndrome because their:,
Points,1,
Difficulty,1,
Option,100,"a) teeth are misaligned, and they have a large tongue."
Option,0,"b) occiput is round, which causes flexion of the neck."
Option,0,c) tongue is relatively small and falls back in the throat.
Option,0,"d) mandible is large, which inhibits a mask-to-face seal."
Hint,"Complexity: Moderate			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1395			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Application			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,"You respond to a residence for a 9-year-old female with Down syndrome who is sick. When you arrive at the scene and assess the patient, you determine that she is unresponsive and has gurgling respirations. You should:",
Points,1,
Difficulty,1,
Option,0,a) insert an oropharyngeal airway and begin assisting her ventilations with a bag-valve mask.
Option,0,b) open her airway with the jaw-thrust maneuver and assess the rate and depth of her breathing.
Option,0,c) immediately apply high-flow oxygen via a nonrebreathing mask and then assess her pulse rate.
Option,100,"d) open her airway with a manual maneuver, suction her oropharynx, and insert a simple airway adjunct."
Hint,"Complexity: Difficult			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1395			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Application			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,"When interacting with an intellectually disabled patient, the best approach is to:",
Points,1,
Difficulty,1,
Option,0,a) speak primarily with the patient’s family to establish the degree of disability.
Option,0,b) approach the patient as a team to reassure him or her that you are there to help.
Option,100,c) ask your team members to wait until you can establish a rapport with the patient.
Option,0,d) position yourself slightly above the patient’s level to reduce his or her anxiety.
Hint,"Complexity: Moderate			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1395			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,"When assessing or providing care to a patient with an intellectual disability, you should:",
Points,1,
Difficulty,1,
Option,0,a) explain procedures while in the process of performing them.
Option,100,b) be observant for signs of fear or reluctance from the patient.
Option,0,c) move swiftly and deliberately to quickly accomplish the task.
Option,0,d) frequently reassure him or her that everything will be okay.
Hint,"Complexity: Moderate			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1395			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,An important aspect in the assessment of a patient who experienced a previous brain injury involves:,
Points,1,
Difficulty,1,
Option,0,a) presuming that he or she has cognitive impairment until proven otherwise.
Option,0,b) contacting the patient’s physician to determine the extent of the brain injury.
Option,0,c) recalling that most patients with a brain injury have other organ dysfunction.
Option,100,d) speaking with the patient and family to establish what is considered normal for the patient.
Hint,"Complexity: Moderate			Ahead: Developmental Disability			Subject:Patients With Special Challenges, Page 1396			Title: Patients With Special Challenges			Feedback: See Developmental Disability			Taxonomy: Recall			Objective: 37-2 Explain the special patient care considerations required when providing emergency medical care to patients with intellectual disabilities, including patients with autism spectrum disorder (ASD), Down syndrome, or prior brain injuries.",
NewQuestion,MC,
Title,,
QuestionText,A service dog is easily identified by its:,
Points,1,
Difficulty,1,
Option,0,a) size.
Option,0,b) breed.
Option,0,c) color.
Option,100,d) harness.
Hint,"Complexity: Easy			Ahead: Sensory Disabilities			Subject:Patients With Special Challenges, Page 1397			Title: Patients With Special Challenges			Feedback: See Sensory Disabilities			Taxonomy: Recall			Objective: 37-3 Describe the different types of visual impairments and the special patient care considerations required when providing emergency medical care for visually impaired patients, depending on the level of their disability.",
NewQuestion,MC,
Title,,
QuestionText,"When caring for a patient who is visually impaired, it is important to:",
Points,1,
Difficulty,1,
