NewQuestion,MC,
Title,,
QuestionText,The function of the National Incident Management System (NIMS) is to:,
Points,1,
Difficulty,1,
Option,100,"a) prepare for, prevent, respond to, and recover from domestic incidents."
Option,0,b) facilitate a standard method of incident command for natural disasters.
Option,0,c) prepare for the potential of a nuclear attack against the United States.
Option,0,d) educate city and county governments regarding foreign terrorist attacks.
Hint,"Complexity: Moderate			Ahead: National Incident Management System			Subject: Incident Management, Page 1486			Title: Incident Management			Feedback: See National Incident Management System			Taxonomy: Recall			Objective: 40-1 Describe the purpose of the National Incident Management System (NIMS) and its major components.",
NewQuestion,MC,
Title,,
QuestionText,"Interoperability, an important feature of the NIMS, refers to the ability of:",
Points,1,
Difficulty,1,
Option,0,a) the federal government to intervene during any large- or small-scale incident involving terrorism.
Option,0,b) EMS systems and fire departments in the same jurisdiction to effectively work as a team.
Option,0,c) county and state law enforcement agencies to acquire information and pass it along to EMS personnel.
Option,100,d) agencies of different types or from different jurisdictions to communicate with each other.
Hint,"Complexity: Easy			Ahead: National Incident Management System			Subject: Incident Management, Page 1487			Title: Incident Management			Feedback: See National Incident Management System			Taxonomy: Recall			Objective: 40-1 Describe the purpose of the National Incident Management System (NIMS) and its major components.",
NewQuestion,MC,
Title,,
QuestionText,The purpose of the incident command system (ICS) is to:,
Points,1,
Difficulty,1,
Option,0,"a) reduce overall mortality and morbidity from large-scale, mass-casualty incidents and to restore key infrastructure."
Option,100,"b) ensure responder and public safety, achieve incident management goals, and ensure the effective use of resources."
Option,0,"c) quickly and efficiently respond to natural disasters and terrorist incidents, regardless of the complexity of the incident."
Option,0,d) protect the public from the effects of large- and small-scale disasters and to minimize the financial impact from such incidents.
Hint,"Complexity: Moderate			Ahead: Incident Command System			Subject: Incident Management, Page 1487			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,The term used when individual units or different organizations make independent and often inefficient decisions regarding an incident is called:,
Points,1,
Difficulty,1,
Option,100,a) freelancing.
Option,0,b) undermining.
Option,0,c) logistical chaos.
Option,0,d) single command.
Hint,"Complexity: Easy			Ahead: Incident Command System			Subject: Incident Management, Page 1487			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,A supervisor who has more than seven people reporting to him or her:,
Points,1,
Difficulty,1,
Option,0,a) is more beneficial to the overall effort than a supervisor with fewer personnel because his or her team can accomplish more tasks.
Option,0,b) should regularly report to the incident commander (IC) to inform him or her of the functions that his or her team is performing.
Option,100,c) has exceeded an effective span of control and should divide tasks and delegate the supervision of some tasks to another person.
Option,0,d) should assign a specific task to each person reporting to him or her and regularly follow up to ensure that the tasks were carried out.
Hint,"Complexity: Moderate			Ahead: Incident Command System			Subject: Incident Management, Page 1488			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,"During a motor vehicle collision involving multiple patients, the incident commander would most likely:",
Points,1,
Difficulty,1,
Option,0,a) maintain responsibility for all of the command functions.
Option,100,b) designate a safety officer but retain other command functions.
Option,0,c) delegate all of the command functions to the appropriate personnel.
Option,0,d) relinquish command when a senior EMS provider arrives at the scene.
Hint,"Complexity: Moderate			Ahead: Incident Command System			Subject: Incident Management, Page 1488			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Application			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding the unified command system is correct?,
Points,1,
Difficulty,1,
Option,0,"a) The unified command system is one in which one person is in charge, even if multiple agencies respond to a disaster or mass-casualty incident."
Option,0,"b) Ideally, the unified command system is used for short-duration, limited incidents that require the services of a single agency from one jurisdiction."
Option,0,"c) In a unified command system, there are separate ICs for fire, police, EMS, and any other agencies that respond to the incident."
Option,100,"d) Under the unified command system, plans are drawn up in advance by all cooperating agencies that assume a shared responsibility for decision making."
Hint,"Complexity: Moderate			Ahead: Incident Command System			Subject: Incident Management, Page 1488			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,"If an incident increases in scope and complexity, the incident commander should consider:",
Points,1,
Difficulty,1,
Option,0,a) ceasing all operations until a revised plan is established.
Option,0,b) maintaining responsibility for all of the command functions.
Option,100,c) relinquishing command to someone with more experience.
Option,0,d) requesting a second incident commander to assist him or her.
Hint,"Complexity: Moderate			Ahead: Incident Command System			Subject: Incident Management, Page 1489			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,"Command functions under the incident command system include all of the following, except:",
Points,1,
Difficulty,1,
Option,100,a) triage officer.
Option,0,b) safety officer.
Option,0,c) liaison officer.
Option,0,d) public information officer
Hint,"Complexity: Easy			Ahead: Incident Command System			Subject: Incident Management, Page 1490			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,"At a very large incident, the __________ section is responsible for managing the tactical operations usually handled by the incident commander on routine EMS calls.",
Points,1,
Difficulty,1,
Option,0,a) logistics
Option,100,b) operations
Option,0,c) planning
Option,0,d) finance
Hint,"Complexity: Moderate			Ahead: Incident Command System			Subject: Incident Management, Page 1490			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,The development of an incident action plan is the responsibility of the:,
Points,1,
Difficulty,1,
Option,100,a) planning section.
Option,0,b) logistics section.
Option,0,c) operations section.
Option,0,d) finance section.
Hint,"Complexity: Moderate			Ahead: Incident Command System			Subject: Incident Management, Page 1490			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,A critical function of the safety officer is to:,
Points,1,
Difficulty,1,
Option,0,a) determine the most efficient approach to extricate a victim.
Option,100,b) stop an emergency operation whenever a rescuer is in danger.
Option,0,c) monitor emergency responders for signs of stress and anxiety.
Option,0,d) brief responders during the demobilization phase of an incident.
Hint,"Complexity: Moderate			Ahead: National Incident Management System			Subject: Incident Management, Page 1490			Title: Incident Management			Feedback: See National Incident Management System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,"Historically, the weak point at most major incidents has been:",
Points,1,
Difficulty,1,
Option,0,a) accountability.
Option,0,b) lack of personnel.
Option,0,c) incident briefing.
Option,100,d) communication.
Hint,"Complexity: Easy			Ahead: Incident Command System			Subject: Incident Management, Page 1490			Title: Incident Management			Feedback: See Incident Command System			Taxonomy: Recall			Objective: 40-2 Describe the purpose of the incident command system (ICS) and its organizational structure.",
NewQuestion,MC,
Title,,
QuestionText,"In preparing for a disaster, EMS systems should have enough supplies for at least a ______ period of self-sufficiency.",
Points,1,
Difficulty,1,
Option,0,a) 24-hour
Option,0,b) 48-hour
Option,100,c) 72-hour
Option,0,d) 96-hour
Hint,"Complexity: Moderate			Ahead: EMS Response Within the ICS			Subject: Incident Management, Page 1491			Title: Incident Management			Feedback: See EMS Response Within the ICS			Taxonomy: Recall			Objective: 40-3 Explain the role of EMS response within the ICS.",
NewQuestion,MC,
Title,,
QuestionText,"As the first-arriving senior EMT at the scene of an incident, you should perform a scene size-up and then:",
Points,1,
Difficulty,1,
Option,100,a) establish command.
Option,0,b) begin the triage process.
Option,0,c) call for additional resources.
Option,0,d) quickly identify the walking wounded.
Hint,"Complexity: Moderate			Ahead: EMS Response Within the ICS			Subject: Incident Management, Page 1493			Title: Incident Management			Feedback: See EMS Response Within the ICS			Taxonomy: Application			Objective: 40-5 Describe the role of the EMT in establishing command under the ICS.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding communications at a disaster or multiple-casualty incident is correct?,
Points,1,
Difficulty,1,
Option,100,a) Each command group should utilize a separate radio frequency.
Option,0,b) Ten-codes or signals should be used when communicating via radio.
Option,0,"c) When possible, all communication should occur via two-way radio."
