NewQuestion,MC,
Title,,
QuestionText,"To minimize distractions and confusion when assessing an older patient, you should:",
Points,1,
Difficulty,1,
Option,0,a) dismiss the family members from the room or area.
Option,100,b) have only one EMT speak to the patient at a time.
Option,0,c) elevate your voice and speak directly to the patient.
Option,0,d) perform a physical exam and then talk to the patient.
Hint,"Complexity: Easy			Ahead: Communication and Older Adults			Subject:Geriatric Emergencies, Page 1352			Title: Geriatric Emergencies			Feedback: See Communication and Older Adults			Taxonomy: Application			Objective: 36-3 Know generational considerations when communicating with a geriatric patient.",
NewQuestion,MC,
Title,,
QuestionText,Good general communication techniques with the elderly include:,
Points,1,
Difficulty,1,
Option,0,a) using medical terms to ensure patient understanding.
Option,0,b) explaining procedures while you are performing them.
Option,100,c) frequently asking the patient if he or she understands.
Option,0,d) having at least two EMTs talk to the patient at a time.
Hint,"Complexity: Easy			Ahead: Communication and Older Adults			Subject:Geriatric Emergencies, Page 1351			Title: Geriatric Emergencies			Feedback: See Communication and Older Adults			Taxonomy: Recall			Objective: 36-3 Know generational considerations when communicating with a geriatric patient.",
NewQuestion,MC,
Title,,
QuestionText,"When explaining the need for a particular procedure to an elderly patient, you should:",
Points,1,
Difficulty,1,
Option,100,a) use plain language and simple terms.
Option,0,b) use the appropriate medical terminology.
Option,0,c) be complex so the patient fully understands.
Option,0,d) realize that he or she will not understand you.
Hint,"Complexity: Difficult			Ahead: Communication and Older Adults			Subject:Geriatric Emergencies, Page 1352			Title: Geriatric Emergencies			Feedback: See Communication and Older Adults			Taxonomy: Application			Objective: 36-3 Know generational considerations when communicating with a geriatric patient.",
NewQuestion,MC,
Title,,
QuestionText,Talking about an elderly patient in front of him or her to other members of the family:,
Points,1,
Difficulty,1,
Option,0,a) often causes the patient to become paranoid and untrusting of your help.
Option,100,b) might cause the patient to think that he or she has no say in making decisions.
Option,0,c) will anger the patient and result in his or her refusal to accept care or transport.
Option,0,d) is usually beneficial because the patient’s cognitive skills are typically impaired.
Hint,"Complexity: Difficult			Ahead: Communication and Older Adults			Subject:Geriatric Emergencies, Page 1352			Title: Geriatric Emergencies			Feedback: See Communication and Older Adults			Taxonomy: Analysis			Objective: 36-3 Know generational considerations when communicating with a geriatric patient.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding communications with the elderly is correct?,
Points,1,
Difficulty,1,
Option,0,a) The majority of elderly patients are hearing or visually impaired.
Option,0,b) Attempt to calm the elderly patient by using his or her first name.
Option,0,c) Explain the justification for a procedure after it has been completed.
Option,100,d) Older patients have difficulty understanding when they are stressed.
Hint,"Complexity: Difficult			Ahead: Communication and Older Adults			Subject:Geriatric Emergencies, Page 1352			Title: Geriatric Emergencies			Feedback: See Communication and Older Adults			Taxonomy: Analysis			Objective: 36-3 Know generational considerations when communicating with a geriatric patient.",
NewQuestion,MC,
Title,,
QuestionText,Sedentary behavior while healing from a hip fracture would most likely predispose the older patient to:,
Points,1,
Difficulty,1,
Option,100,a) pneumonia.
Option,0,b) osteoporosis.
Option,0,c) heart failure.
Option,0,d) ischemic stroke.
Hint,"Complexity: Moderate			Ahead: Common Complaints and the Leading Causes of Death in Older People			Subject:Geriatric Emergencies, Page 1352			Title: Geriatric Emergencies			Feedback: See Common Complaints and the Leading Causes of Death in Older People			Taxonomy: Recall			Objective: 36-4 Describe the common complaints and the leading causes of death in older people.",
NewQuestion,MC,
Title,,
QuestionText,The leading cause of death in the geriatric patient is:,
Points,1,
Difficulty,1,
Option,0,a) hypertension.
Option,0,b) altered mental status.
Option,0,c) arthritis.
Option,100,d) heart disease.
Hint,"Complexity: Moderate			Ahead: Common Complaints and the Leading Causes of Death in Older People			Subject:Geriatric Emergencies, Page 1352			Title: Geriatric Emergencies			Feedback: See Common Complaints and the Leading Causes of Death in Older People			Taxonomy: Recall			Objective: 36-4 Describe the common complaints and the leading causes of death in older people.",
NewQuestion,MC,
Title,,
QuestionText,"When caring for a geriatric patient with a traumatic injury, it is important to consider that:",
Points,1,
Difficulty,1,
Option,0,a) geriatric patients usually present with little to no pain.
Option,0,b) decreased bone density often results in incomplete fractures.
Option,100,c) the injury might have been preceded by a medical condition.
Option,0,d) geriatric patients typically present with classic signs of shock.
Hint,"Complexity: Moderate			Ahead: Common Complaints and the Leading Causes of Death in Older People			Subject:Geriatric Emergencies, Page 1352			Title: Geriatric Emergencies			Feedback: See Common Complaints and the Leading Causes of Death in Older People			Taxonomy: Recall			Objective: 36-4 Describe the common complaints and the leading causes of death in older people.",
NewQuestion,MC,
Title,,
QuestionText,"Because of the complexity of the older patient and the vagueness of his or her complaint, you should:",
Points,1,
Difficulty,1,
Option,0,a) limit your physical examination to the area of pain or injury.
Option,0,b) rely exclusively on family members for the medical history.
Option,100,c) attempt to differentiate between chronic and acute problems.
Option,0,d) perform a rapid assessment on all geriatric patients you treat.
Hint,"Complexity: Difficult			Ahead: Special Considerations in Assessing a Geriatric Medical Patient			Subject:Geriatric Emergencies, Page 1370			Title: Geriatric Emergencies			Feedback: See Special Considerations in Assessing a Geriatric Medical Patient			Taxonomy: Recall			Objective: 36-9 Explain special considerations when performing the patient assessment process on a geriatric patient with a medical condition.",
NewQuestion,MC,
Title,,
QuestionText,"When transporting a stable older patient to the hospital, the most effective way to reduce his or her anxiety is to:",
Points,1,
Difficulty,1,
Option,0,a) allow at least two family members to accompany the patient.
Option,100,b) transport him or her to a hospital that he or she is familiar with.
Option,0,"c) avoid the use of a long backboard, even if trauma is suspected."
Option,0,d) perform frequent detailed assessments to gain the patient’s trust.
Hint,"Complexity: Easy			Ahead: Special Considerations in Assessing a Geriatric Medical Patient			Subject:Geriatric Emergencies, Page 1351			Title: Geriatric Emergencies			Feedback: See Special Considerations in Assessing a Geriatric Medical Patient			Taxonomy: Application			Objective: 36-3 Know generational considerations when communicating with a geriatric patient.",
NewQuestion,MC,
Title,,
QuestionText,An elderly patient might understate or minimize the symptoms of his or her illness because:,
Points,1,
Difficulty,1,
Option,0,a) the nervous system has deteriorated.
Option,0,b) of decreased perception of pain.
Option,0,c) of conditions such as dementia.
Option,100,d) he or she fears hospitalization.
Hint,"Complexity: Easy			Ahead: Changes in the Immune System			Subject:Geriatric Emergencies, Page 1363			Title: Geriatric Emergencies			Feedback: See Changes in the Immune System			Taxonomy: Recall			Objective: 36-5 Discuss the physiologic changes associated with the aging process and the age-related assessment and treatment modifications that result.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding a decreased level of consciousness in the elderly patient is correct?,
Points,1,
Difficulty,1,
Option,100,a) A decreased level of consciousness is not a normal part of the aging process.
Option,0,b) Most elderly patients have some deterioration in their level of consciousness.
Option,0,c) A decreased level of consciousness is most often the result of chronic dementia.
Option,0,d) The AVPU scale is an ineffective tool when assessing an elderly patient’s level of consciousness.
Hint,"Complexity: Easy			Ahead: Changes in the Nervous System			Subject:Geriatric Emergencies, Page 1359			Title: Geriatric Emergencies			Feedback: See Changes in the Nervous System			Taxonomy: Recall			Objective: 36-5 Discuss the physiologic changes associated with the aging process and the age-related assessment and treatment modifications that result.",
NewQuestion,MC,
Title,,
QuestionText,You are dispatched to a skilled nursing care facility for an 80-year-old female with abnormal behavior. The patient is clearly confused and asks you if you are her husband. You should:,
Points,1,
Difficulty,1,
Option,100,a) determine the patient’s baseline mental status.
Option,0,b) inquire about a history of Alzheimer disease.
Option,0,c) obtain a complete list of the patient’s medications.
Option,0,d) ask an attendant for the patient’s medical records.
Hint,"Complexity: Difficult			Ahead: Response to Nursing and Skilled Care Facilities			Subject:Geriatric Emergencies, Page 1379			Title: Geriatric Emergencies			Feedback: See Response to Nursing and Skilled Care Facilities			Taxonomy: Application			Objective: 36-12 Explain special considerations when responding to calls at nursing and skilled care facilities.",
NewQuestion,MC,
Title,,
QuestionText,"A 69-year-old female was involved in a motor vehicle crash. She is semiconscious with a blood pressure of 80/50 mm Hg and a heart rate of 74 beats/min that is weak. Her daughter, who was uninjured in the crash, tells you that her mother has a history of hypertension and takes beta-blockers. Because this patient is probably in shock, what is the most likely explanation for the absence of tachycardia?",
Points,1,
Difficulty,1,
Option,0,a) Deterioration of the cardiac conduction system
Option,0,b) Intrathoracic bleeding and cardiac compression
Option,100,c) The effects of her antihypertensive medication
Option,0,d) Failure of the parasympathetic nervous system
