NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding an infant’s vital signs is correct?,
Points,1,
Difficulty,1,
Option,0,a) An infant’s heart rate generally ranges between 70 and 110 beats/min.
Option,100,b) An infant’s normal body temperature is typically higher than a preschooler’s normal body temperature.
Option,0,"c) By six months of age, an infant’s normal tidal volume is 2 to 4 mL/kg."
Option,0,d) An infant’s normal heart rate increases by 10 beats/min each month.
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 254			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,An infant’s blood pressure typically increases with age because:,
Points,1,
Difficulty,1,
Option,0,a) the infant’s total blood volume decreases with age.
Option,0,b) his or her normal heart rate usually increases with age.
Option,0,"c) as the infant gets older, his or her blood vessels dilate."
Option,100,d) blood pressure directly corresponds to body weight.
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 254			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,"You are dispatched to a call for a 4-month-old infant with respiratory distress. While you prepare to take care of this child, you must remember that:",
Points,1,
Difficulty,1,
Option,100,a) small infants are nose breathers and require clear nasal passages at all times.
Option,0,b) assisted ventilations in infants often need to be forceful to inflate their lungs.
Option,0,c) the infant’s proportionately small tongue often causes an airway obstruction.
Option,0,d) an infant’s head should be placed in a flexed position to prevent obstruction.
Hint,"Complexity: Moderate			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 255			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,Infants are often referred to as “belly breathers” because:,
Points,1,
Difficulty,1,
Option,100,"a) their rib cage is less rigid, and the ribs sit horizontally."
Option,0,b) an infant’s ribs are brittle and are less able to expand.
Option,0,c) their intercostal muscles are not functional.
Option,0,d) their diaphragm does not receive impulses from the brain.
Hint,"Complexity: Moderate			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 256			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following is an anatomic difference between children and adults?,
Points,1,
Difficulty,1,
Option,0,a) The rib cage of an infant is less flexible than an adult’s rib cage.
Option,100,b) An infant’s tongue is proportionately larger than an adult’s tongue.
Option,0,c) The trachea of an infant is proportionately longer than an adult’s trachea.
Option,0,d) An infant’s head accounts for less body weight than an adult’s head.
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 255			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,An infant or small child’s airway can be occluded if it is overextended or overflexed because:,
Points,1,
Difficulty,1,
Option,0,"a) the back of the head is flat, which prevents a neutral position."
Option,0,"b) he or she has a long neck, which makes the trachea prone to collapse."
Option,100,"c) the occiput is proportionately large, and the trachea is flexible."
Option,0,d) the tongue is proportionately small and can fall back into the throat.
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Pages 255-256			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following describes the Moro reflex?,
Points,1,
Difficulty,1,
Option,0,"a) When something touches a neonate’s cheek, he or she instinctively turns his or her head toward the touch."
Option,100,"b) The neonate opens his or her arms wide, spreads his or her fingers, and seems to grasp at something after being startled."
Option,0,c) An infant’s heart rate decreases secondary to hypoxia because he or she depends heavily on the heart rate to perfuse the body.
Option,0,"d) When the sole of the foot is stroked with a blunt object, the big toe lifts upward and the other toes fan outward."
Hint,"Complexity: Moderate			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 256			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,The anterior fontanelle fuses together between the ages of:,
Points,1,
Difficulty,1,
Option,0,a) 3 and 4 months.
Option,0,b) 6 and 8 months.
Option,0,c) 7 and 14 months.
Option,100,d) 9 and 18 months.
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 257			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,"You are assessing a 13-month-old female who is running a fever and has been vomiting. While you are performing your physical examination on this child, you will most likely find that she:",
Points,1,
Difficulty,1,
Option,0,a) is unable to track your movements with her eyes.
Option,100,b) responds to her name but is fearful of your presence.
Option,0,c) will readily allow you to separate her from her mother.
Option,0,d) has bulging fontanelles secondary to severe dehydration.
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 258			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following are noticeable characteristics of a 9-month-old infant?,
Points,1,
Difficulty,1,
Option,100,"a) Places objects in the mouth, pulls himself or herself up"
Option,0,"b) Knows his or her name, can walk without any assistance"
Option,0,"c) Responds to his or her name, crawls around efficiently"
Option,0,"d) Walks without help, becomes frustrated with restrictions"
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 257			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,"In contrast to secure attachment, anxious-avoidant attachment occurs when a child:",
Points,1,
Difficulty,1,
Option,0,a) becomes acutely anxious in the presence of strangers or in unfamiliar surroundings.
Option,0,b) clings to a parent or caregiver because he or she knows that the person can be trusted.
Option,100,c) shows little emotional response to a parent or caregiver following repeated rejection.
Option,0,d) reaches out and explores because he or she knows that the parents are there as a safety net.
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 257			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,At what age does separation anxiety typically peak in infants and small children?,
Points,1,
Difficulty,1,
Option,0,a) 6 to 8 months
Option,100,b) 10 to 18 months
Option,0,c) 18 to 24 months
Option,0,d) 24 to 36 months
Hint,"Complexity: Easy			Ahead: Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Subject:Life Span Development, Page 258			Title: Life Span Development			Feedback: See Neonates (Birth to 1 Month) and Infants (1 Month to 1 Year)			Taxonomy: Recall			Objective: 7-2 Describe the major physical and psychosocial characteristics of an infant’s life.",
NewQuestion,MC,
Title,,
QuestionText,An infant or small toddler would most likely gain trust in a person who:,
Points,1,
Difficulty,1,
Option,100,"a) provides an organized, routine environment."
Option,0,"b) maintains eye contact, even if the person is a stranger."
Option,0,c) frequently changes the infant or toddler’s regular routine.
Option,0,d) does not tower over him or her and avoids painful procedures.
