NewQuestion,MC,
Title,,
QuestionText,The _________ is both the mechanical weight-bearing base of the spinal column and the fused central posterior section of the pelvic girdle.,
Points,1,
Difficulty,1,
Option,0,a) coccyx
Option,100,b) sacrum
Option,0,c) thorax
Option,0,d) ischium
Hint,"Complexity: Easy			Ahead: Body Mechanics			Subject:Lifting and Moving Patients, Page 277			Title: Lifting and Moving Patients			Feedback: See Body Mechanics			Taxonomy: Recall			Objective: 8-3 Define the term body mechanics.",
NewQuestion,MC,
Title,,
QuestionText,"When a person is standing upright, the weight of anything being lifted and carried in the hands is first reflected onto the:",
Points,1,
Difficulty,1,
Option,0,a) pelvic girdle.
Option,0,b) spinal column.
Option,0,c) thigh muscles.
Option,100,d) shoulder girdle.
Hint,"Complexity: Easy			Ahead: Body Mechanics			Subject:Lifting and Moving Patients, Page 277			Title: Lifting and Moving Patients			Feedback: See Body Mechanics			Taxonomy: Recall			Objective: 8-3 Define the term body mechanics.",
NewQuestion,MC,
Title,,
QuestionText,When the shoulder girdle is aligned over the pelvis during lifting:,
Points,1,
Difficulty,1,
Option,100,a) the weight is exerted straight down the vertebrae.
Option,0,b) the hands can be held further apart from the body.
Option,0,c) the muscles of the back experience increased strain.
Option,0,d) the risk of back injuries is significantly increased.
Hint,"Complexity: Moderate			Ahead: Body Mechanics			Subject:Lifting and Moving Patients, Page 277			Title: Lifting and Moving Patients			Feedback: See Body Mechanics			Taxonomy: Recall			Objective: 8-4 Discuss how following proper patient lifting and moving techniques can help prevent work-related injuries.",
NewQuestion,MC,
Title,,
QuestionText,"An EMT might injure his or her back, even if it is straight, if the:",
Points,1,
Difficulty,1,
Option,100,a) back is bent forward at the hips.
Option,0,b) hands are held close to the legs.
Option,0,c) shoulder is aligned over the pelvis.
Option,0,d) force is exerted straight down the spine.
Hint,"Complexity: Difficult			Ahead: Body Mechanics			Subject:Lifting and Moving Patients, Page 278			Title: Lifting and Moving Patients			Feedback: See Body Mechanics			Taxonomy: Recall			Objective: 8-4 Discuss how following proper patient lifting and moving techniques can help prevent work-related injuries.",
NewQuestion,MC,
Title,,
QuestionText,The first rule of safe lifting is to:,
Points,1,
Difficulty,1,
Option,0,a) always lift with your palms facing down.
Option,0,b) spread your legs approximately 20″ apart.
Option,0,c) keep your back in a slightly curved position.
Option,100,"d) keep your back in a straight, vertical position."
Hint,"Complexity: Easy			Ahead: Body Mechanics			Subject:Lifting and Moving Patients, Page 278			Title: Lifting and Moving Patients			Feedback: See Body Mechanics			Taxonomy: Recall			Objective: 8-4 Discuss how following proper patient lifting and moving techniques can help prevent work-related injuries.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding the power lift is correct?,
Points,1,
Difficulty,1,
Option,0,a) It involves using your lower back instead of your legs to lift.
Option,0,b) The leg muscles should remain relaxed during the power lift.
Option,100,c) It is the safest and most powerful method of lifting a patient.
Option,0,d) It is not recommended for people with weak knees or thighs.
Hint,"Complexity: Moderate			Ahead: Body Mechanics			Subject:Lifting and Moving Patients, Page 278			Title: Lifting and Moving Patients			Feedback: See Body Mechanics			Taxonomy: Recall			Objective: 8-4 Discuss how following proper patient lifting and moving techniques can help prevent work-related injuries.",
NewQuestion,MC,
Title,,
QuestionText,The proper technique for using the power grip is to:,
Points,1,
Difficulty,1,
Option,100,a) lift with your palms up.
Option,0,b) rotate your palms down.
Option,0,c) hold the handle with your fingers.
Option,0,d) position your hands about 6″ apart.
Hint,"Complexity: Moderate			Ahead: Body Mechanics			Subject:Lifting and Moving Patients, Page 280			Title: Lifting and Moving Patients			Feedback: See Body Mechanics			Taxonomy: Recall			Objective: 8-6 Explain the power grip and sheet or blanket methods for lifting a patient.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding patient weight distribution is correct?,
Points,1,
Difficulty,1,
Option,100,a) The majority of a horizontal patient’s weight is in the torso.
Option,0,b) Most of the patient’s weight rests on the foot end of the stretcher.
Option,0,c) A semi-sitting patient’s weight is equally distributed on both ends.
Option,0,d) The EMT at the patient’s head will bear the least amount of weight.
Hint,"Complexity: Easy			Ahead: Principles of Safe Lifting and Carrying			Subject:Lifting and Moving Patients, Page 284			Title: Lifting and Moving Patients			Feedback: See Principles of Safe Lifting and Carrying			Taxonomy: Recall			Objective: 8-7 Explain the general considerations required of EMTs to safely move patients without causing the patient further harm and while protecting themselves from injury.",
NewQuestion,MC,
Title,,
QuestionText,General guidelines for carrying a patient on a stretcher include:,
Points,1,
Difficulty,1,
Option,0,a) maintaining slight flexion of your back.
Option,0,b) leaning back from your waist when lifting.
Option,0,c) slightly twisting your body when carrying.
Option,100,d) constant communication with your partners.
Hint,"Complexity: Moderate			Ahead: Principles of Safe Lifting and Carrying			Subject:Lifting and Moving Patients, Page 283			Title: Lifting and Moving Patients			Feedback: See Principles of Safe Lifting and Carrying			Taxonomy: Recall			Objective: 8-5 Identify how to avoid common mistakes when lifting and carrying a patient.",
NewQuestion,MC,
Title,,
QuestionText,"To minimize the risk of injuring yourself when lifting or moving a patient, you should:",
Points,1,
Difficulty,1,
Option,0,a) flex at the waist instead of the hips.
Option,0,b) avoid the use of log rolls or body drags.
Option,0,c) use a direct carry whenever possible.
Option,100,d) keep the weight as close to your body as possible.
Hint,"Complexity: Easy			Ahead: Principles of Safe Lifting and Carrying			Subject:Lifting and Moving Patients, Page 283			Title: Lifting and Moving Patients			Feedback: See Principles of Safe Lifting and Carrying			Taxonomy: Recall			Objective: 8-4 Discuss how following proper patient lifting and moving techniques can help prevent work-related injuries.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following most accurately describes the correct position of the EMTs who are executing the diamond carry technique?,
Points,1,
Difficulty,1,
Option,0,"a) Two at the head, two at the feet, and a fifth EMT balancing the torso"
Option,0,"b) One at the head, two at the feet, and a fourth EMT balancing the torso"
Option,100,"c) One at the head, one at the feet, and one on each side of the patient’s torso"
Option,0,"d) Two at the head, one at the feet, and one on the left side of the patient’s torso"
Hint,"Complexity: Easy			Ahead: Principles of Safe Lifting and Carrying			Subject:Lifting and Moving Patients, Page 284			Title: Lifting and Moving Patients			Feedback: See Principles of Safe Lifting and Carrying			Taxonomy: Recall			Objective: 8-7 Explain the general considerations required of EMTs to safely move patients without causing the patient further harm and while protecting themselves from injury.",
NewQuestion,MC,
Title,,
QuestionText,When carrying a patient on a backboard up or down stairs:,
Points,1,
Difficulty,1,
Option,0,a) keep your palms facing down.
Option,100,b) keep the head end elevated.
Option,0,c) carry the patient headfirst.
Option,0,d) keep the foot end elevated.
Hint,"Complexity: Moderate			Ahead: Principles of Safe Lifting and Carrying			Subject:Lifting and Moving Patients, Page 289			Title: Lifting and Moving Patients			Feedback: See Principles of Safe Lifting and Carrying			Taxonomy: Recall			Objective: 8-8 Explain how to carry patients safely on stairs, including the selection of appropriate equipment to aid in the process.",
NewQuestion,MC,
Title,,
QuestionText,"When carrying a patient up or down stairs, you should avoid:",
Points,1,
Difficulty,1,
Option,0,a) flexing your body at the knees.
Option,0,b) the use of more than two EMTs.
Option,100,c) using a wheeled stretcher whenever possible.
Option,0,d) the use of a long backboard or scoop stretcher.
Hint,"Complexity: Moderate			Ahead: The Wheeled Ambulance Stretcher			Subject:Lifting and Moving Patients, Page 287			Title: Lifting and Moving Patients			Feedback: See The Wheeled Ambulance Stretcher			Taxonomy: Recall			Objective: 8-8 Explain how to carry patients safely on stairs, including the selection of appropriate equipment to aid in the process.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following is the most appropriate device to use when immobilizing a patient with a suspected spinal injury?,
Points,1,
Difficulty,1,
Option,100,a) Long backboard
Option,0,b) Scoop stretcher
Option,0,c) Portable stretcher
Option,0,d) Wheeled stretcher
Hint,"Complexity: Moderate			Ahead: Backboards			Subject:Lifting and Moving Patients, Page 276			Title: Lifting and Moving Patients			Feedback: See Backboards			Taxonomy: Recall			Objective: 8-7 Explain the general considerations required of EMTs to safely move patients without causing the patient further harm and while protecting themselves from injury.",
NewQuestion,MC,
Title,,
QuestionText,"To facilitate a safe and coordinated move, the team leader should:",
Points,1,
Difficulty,1,
Option,0,a) be positioned at the feet so the team can hear.
Option,100,b) use preparatory commands to initiate any moves.
Option,0,c) speak softly but clearly to avoid startling the patient.
Option,0,"d) never become involved in the move, only direct the move."
Hint,"Complexity: Moderate			Ahead: Directions and Commands			Subject:Lifting and Moving Patients, Page 291			Title: Lifting and Moving Patients			Feedback: See Directions and Commands			Taxonomy: Recall			Objective: 8-7 Explain the general considerations required of EMTs to safely move patients without causing the patient further harm and while protecting themselves from injury.",
NewQuestion,MC,
Title,,
