NewQuestion,MC,
Title,,
QuestionText,"When a person is lying supine at the end of exhalation, the diaphragm:",
Points,1,
Difficulty,1,
Option,0,a) contracts and flattens inferiorly.
Option,100,b) might rise as high as the nipple line.
Option,0,c) is less prone to penetrating trauma.
Option,0,d) descends below the level of the navel.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Chest Injuries, Page 1092			Title: Chest Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,A spinal cord injury at the level of C7 would most likely result in:,
Points,1,
Difficulty,1,
Option,0,a) immediate cardiac arrest.
Option,0,b) paralysis of the diaphragm.
Option,100,c) paralysis of the intercostal muscles.
Option,0,d) paralysis of all the respiratory muscles.
Hint,"Complexity: Moderate			Ahead: Mechanics of Ventilation			Subject:Chest Injuries, Page 1094			Title: Chest Injuries			Feedback: See Mechanics of Ventilation			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,Very young children tend to breathe predominantly with their diaphragm because:,
Points,1,
Difficulty,1,
Option,0,a) their chest wall and ribs are very pliable.
Option,0,b) they require less tidal volume per breath.
Option,100,c) their intercostal muscles are not fully developed.
Option,0,d) there is no nerve innervation of the intercostal muscles.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Chest Injuries, Page 1092			Title: Chest Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Application			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,Pleural fluid is contained between the:,
Points,1,
Difficulty,1,
Option,100,a) visceral and parietal pleurae.
Option,0,b) parietal pleura and the heart.
Option,0,c) visceral pleura and the lung.
Option,0,d) parietal pleura and the chest wall.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Chest Injuries, Page 1093			Title: Chest Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following organs or structures does not reside within the mediastinum?,
Points,1,
Difficulty,1,
Option,100,a) Lungs
Option,0,b) Trachea
Option,0,c) Vena cavae
Option,0,d) Esophagus
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Chest Injuries, Page 1093			Title: Chest Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,The thoracic cavity is separated from the abdominal cavity by the:,
Points,1,
Difficulty,1,
Option,100,a) diaphragm.
Option,0,b) anterior rib cage.
Option,0,c) intercostal margin.
Option,0,d) costovertebral angle.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Chest Injuries, Page 1093			Title: Chest Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,Elevation of the rib cage during inhalation occurs when:,
Points,1,
Difficulty,1,
Option,0,a) the diaphragm descends.
Option,0,b) abdominal contents descend.
Option,0,c) intrathoracic pressure decreases.
Option,100,d) the intercostal muscles contract.
Hint,"Complexity: Easy			Ahead: Mechanics of Ventilation			Subject:Chest Injuries, Page 1094			Title: Chest Injuries			Feedback: See Mechanics of Ventilation			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,The phrenic nerves control the diaphragm and exit the spinal cord at:,
Points,1,
Difficulty,1,
Option,0,a) C1 and C2.
Option,0,b) C3 and C4.
Option,0,"c) C1, C2, and C3."
Option,100,"d) C3, C4, and C5."
Hint,"Complexity: Moderate			Ahead: Mechanics of Ventilation			Subject:Chest Injuries, Page 1094			Title: Chest Injuries			Feedback: See Mechanics of Ventilation			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,The ________ nerves supply the diaphragm.,
Points,1,
Difficulty,1,
Option,0,a) vagus
Option,0,b) costal
Option,100,c) phrenic
Option,0,d) intercostal
Hint,"Complexity: Easy			Ahead: Mechanics of Ventilation			Subject:Chest Injuries, Page 1094			Title: Chest Injuries			Feedback: See Mechanics of Ventilation			Taxonomy: Recall			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,"If a person’s tidal volume decreases, but his or her respiratory rate remains unchanged:",
Points,1,
Difficulty,1,
Option,0,a) minute volume will increase.
Option,100,b) minute volume will decrease.
Option,0,c) minute volume will remain unchanged.
Option,0,d) excess carbon dioxide will be eliminated.
Hint,"Complexity: Moderate			Ahead: Mechanics of Ventilation			Subject:Chest Injuries, Page 1095			Title: Chest Injuries			Feedback: See Mechanics of Ventilation			Taxonomy: Application			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,"If a patient with a chest injury only inhales small amounts of air per breath, he or she:",
Points,1,
Difficulty,1,
Option,0,a) often breathes at a slower rate because of lung damage caused by the injury.
Option,0,b) will eliminate more carbon dioxide than if he or she were breathing deeply.
Option,100,c) must increase his or her respiratory rate to maintain adequate minute volume.
Option,0,d) will maintain adequate minute volume if his or her respiratory rate stays the same.
Hint,"Complexity: Moderate			Ahead: Mechanics of Ventilation			Subject:Chest Injuries, Page 1095			Title: Chest Injuries			Feedback: See Mechanics of Ventilation			Taxonomy: Application			Objective: 30-1 Explain the mechanics of ventilation in relation to chest injuries.",
NewQuestion,MC,
Title,,
QuestionText,Immediate death from blunt chest trauma following a motor vehicle crash is most often the result of:,
Points,1,
Difficulty,1,
Option,0,a) a tension pneumothorax.
Option,100,b) traumatic aortic rupture.
Option,0,c) penetrating lung injuries.
Option,0,d) a massive cardiac contusion.
Hint,"Complexity: Moderate			Ahead: Injuries of the Chest			Subject:Chest Injuries, Page 1096			Title: Chest Injuries			Feedback: See Injuries of the Chest			Taxonomy: Recall			Objective: 30-3 Recognize the signs of chest injury.",
NewQuestion,MC,
Title,,
QuestionText,Hemoptysis is defined as:,
Points,1,
Difficulty,1,
Option,0,a) vomiting blood.
Option,100,b) coughing up blood.
Option,0,c) abnormal blood clotting.
Option,0,d) blood in the pleural space.
Hint,"Complexity: Easy			Ahead: Injuries of the Chest			Subject:Chest Injuries, Page 1097			Title: Chest Injuries			Feedback: See Injuries of the Chest			Taxonomy: Recall			Objective: 30-3 Recognize the signs of chest injury.",
NewQuestion,MC,
Title,,
QuestionText,"Common signs and symptoms of a chest injury include all of the following, except:",
Points,1,
Difficulty,1,
Option,0,a) tachypnea.
Option,100,b) hematemesis.
Option,0,c) localized pain.
Option,0,d) chest wall ecchymosis.
Hint,"Complexity: Moderate			Ahead: Injuries of the Chest			Subject:Chest Injuries, Pages 1096-1097			Title: Chest Injuries			Feedback: See Injuries of the Chest			Taxonomy: Recall			Objective: 30-3 Recognize the signs of chest injury.",
NewQuestion,MC,
Title,,
QuestionText,Irritation or damage to the pleural surfaces that causes sharp chest pain during inhalation is called:,
Points,1,
Difficulty,1,
Option,100,a) pleurisy.
Option,0,b) dyspnea.
Option,0,c) pneumonitis.
Option,0,d) pneumothorax.
Hint,"Complexity: Easy			Ahead: Injuries of the Chest			Subject:Chest Injuries, Page 1097			Title: Chest Injuries			Feedback: See Injuries of the Chest			Taxonomy: Recall			Objective: 30-3 Recognize the signs of chest injury.",
NewQuestion,MC,
Title,,
QuestionText,A patient who presents with profound cyanosis following a chest injury:,
Points,1,
Difficulty,1,
Option,0,a) should be placed in Trendelenburg’s position.
Option,0,b) is most likely experiencing severe blood loss.
Option,0,c) has most likely experienced a ruptured aorta.
Option,100,d) requires prompt ventilation and oxygenation.
Hint,"Complexity: Easy			Ahead: Injuries of the Chest			Subject:Chest Injuries, Page 1097			Title: Chest Injuries			Feedback: See Injuries of the Chest			Taxonomy: Recall			Objective: 30-3 Recognize the signs of chest injury.",
NewQuestion,MC,
Title,,
QuestionText,"Following blunt trauma to the chest, an 18-year-old female presents with respiratory distress, shallow breathing, and cyanosis. Her blood pressure is 80/50 mm Hg and her pulse is 130 beats/min and thready. You should:",
Points,1,
Difficulty,1,
Option,0,a) apply 100% oxygen via a nonrebreathing mask.
Option,0,b) place her supine and elevate her lower extremities.
Option,0,c) perform a rapid head-to-toe physical assessment.
