NewQuestion,MC,
Title,,
QuestionText,The three major parts of the brain are the:,
Points,1,
Difficulty,1,
Option,0,"a) cerebellum, medulla, and occiput."
Option,0,"b) brain stem, midbrain, and spinal cord."
Option,0,"c) midbrain, cerebellum, and spinal cord."
Option,100,"d) cerebrum, cerebellum, and brain stem."
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Neurologic Emergencies, Page 725			Title: Neurologic Emergencies			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 18-1 Describe the anatomy, physiology, and functions of the brain and spinal cord.",
NewQuestion,MC,
Title,,
QuestionText,"The most basic functions of the body, such as breathing, blood pressure, and swallowing, are controlled by the:",
Points,1,
Difficulty,1,
Option,100,a) brain stem.
Option,0,b) cerebrum.
Option,0,c) cerebellum.
Option,0,d) cerebral cortex.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Neurologic Emergencies, Page 725			Title: Neurologic Emergencies			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 18-1 Describe the anatomy, physiology, and functions of the brain and spinal cord.",
NewQuestion,MC,
Title,,
QuestionText,Muscle control and body coordination are controlled by the:,
Points,1,
Difficulty,1,
Option,0,a) cerebrum.
Option,100,b) cerebellum.
Option,0,c) brain stem.
Option,0,d) cerebral cortex.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Neurologic Emergencies, Page 725			Title: Neurologic Emergencies			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 18-1 Describe the anatomy, physiology, and functions of the brain and spinal cord.",
NewQuestion,MC,
Title,,
QuestionText,The left cerebral hemisphere controls:,
Points,1,
Difficulty,1,
Option,0,a) the right side of the face.
Option,0,b) heart rate and pupil reaction.
Option,100,c) the right side of the body.
Option,0,d) breathing and blood pressure.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Neurologic Emergencies, Page 725			Title: Neurologic Emergencies			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 18-1 Describe the anatomy, physiology, and functions of the brain and spinal cord.",
NewQuestion,MC,
Title,,
QuestionText,The frontal lobe of the brain controls:,
Points,1,
Difficulty,1,
Option,0,a) touch.
Option,100,b) emotion.
Option,0,c) movement.
Option,0,d) vision.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Neurologic Emergencies, Page 725			Title: Neurologic Emergencies			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 18-1 Describe the anatomy, physiology, and functions of the brain and spinal cord.",
NewQuestion,MC,
Title,,
QuestionText,The spinal cord exits the cranium through the:,
Points,1,
Difficulty,1,
Option,100,a) foramen magnum.
Option,0,b) vertebral foramen.
Option,0,c) foramen lamina.
Option,0,d) cauda equina.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Neurologic Emergencies, Page 725			Title: Neurologic Emergencies			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 18-1 Describe the anatomy, physiology, and functions of the brain and spinal cord.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following conditions would MOST likely affect the entire brain?,
Points,1,
Difficulty,1,
Option,0,a) Blocked cerebral artery in the frontal lobe
Option,0,b) Reduced blood supply to the left hemisphere
Option,0,c) Ruptured cerebral artery in the occipital lobe
Option,100,d) Respiratory failure or cardiopulmonary arrest
Hint,"Complexity: Moderate			Ahead: Pathophysiology			Subject:Neurologic Emergencies, Page 725			Title: Neurologic Emergencies			Feedback: See Pathophysiology			Taxonomy: Analysis			Objective: 18-3 Explain the various ways blood flow to the brain may be interrupted and cause a cerebrovascular accident.",
NewQuestion,MC,
Title,,
QuestionText,"Interruption of cerebral blood flow may result from all of the following, EXCEPT:",
Points,1,
Difficulty,1,
Option,0,a) a thrombus.
Option,0,b) an embolism.
Option,100,c) cerebral vasodilation.
Option,0,d) an acute arterial rupture.
Hint,"Complexity: Difficult			Ahead: Pathophysiology			Subject:Neurologic Emergencies, Page 727			Title: Neurologic Emergencies			Feedback: See Pathophysiology			Taxonomy: Recall			Objective: 18-3 Explain the various ways blood flow to the brain may be interrupted and cause a cerebrovascular accident.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following MOST accurately describes the cause of an ischemic stroke?,
Points,1,
Difficulty,1,
Option,100,a) Blockage of a cerebral artery
Option,0,b) Acute atherosclerotic disease
Option,0,c) Rupture of a cerebral artery
Option,0,d) Narrowing of a carotid artery
Hint,"Complexity: Easy			Ahead: Pathophysiology			Subject:Neurologic Emergencies, Page 728			Title: Neurologic Emergencies			Feedback: See Pathophysiology			Taxonomy: Analysis			Objective: 18-4 Discuss the causes, similarities, and differences of an ischemic stroke, hemorrhagic stroke, and transient ischemic attack.",
NewQuestion,MC,
Title,,
QuestionText,"You are assessing a 49-year-old man who, according to his wife, experienced a sudden, severe headache and then passed out. He is unresponsive and has slow, irregular breathing. His blood pressure is 190/94 mm Hg, and his pulse rate is 50 beats/min. His wife tells you that he has hypertension and diabetes. He has MOST likely experienced:",
Points,1,
Difficulty,1,
Option,0,a) acute hypoglycemia.
Option,100,b) a ruptured cerebral artery.
Option,0,c) a complex partial seizure.
Option,0,d) an occluded cerebral artery.
Hint,"Complexity: Difficult			Ahead: Headache			Subject:Neurologic Emergencies, Page 726			Title: Neurologic Emergencies			Feedback: See Headache			Taxonomy: Application			Objective: 18-4 Discuss the causes, similarities, and differences of an ischemic stroke, hemorrhagic stroke, and transient ischemic attack.",
NewQuestion,MC,
Title,,
QuestionText,The MOST significant risk factor for a hemorrhagic stroke is:,
Points,1,
Difficulty,1,
Option,0,a) severe stress.
Option,100,b) hypertension.
Option,0,c) heavy exertion.
Option,0,d) diabetes mellitus.
Hint,"Complexity: Easy			Ahead: Stroke			Subject:Neurologic Emergencies, Page 729			Title: Neurologic Emergencies			Feedback: See Stroke			Taxonomy: Recall			Objective: 18-4 Discuss the causes, similarities, and differences of an ischemic stroke, hemorrhagic stroke, and transient ischemic attack.",
NewQuestion,MC,
Title,,
QuestionText,An area of swelling or enlargement in a weakened arterial wall is called:,
Points,1,
Difficulty,1,
Option,0,a) a thrombus.
Option,100,b) an aneurysm.
Option,0,c) an embolism.
Option,0,d) atherosclerosis.
Hint,"Complexity: Moderate			Ahead: Stroke			Subject:Neurologic Emergencies, Page 729			Title: Neurologic Emergencies			Feedback: See Stroke			Taxonomy: Recall			Objective: 18-4 Discuss the causes, similarities, and differences of an ischemic stroke, hemorrhagic stroke, and transient ischemic attack.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following clinical signs is MOST suggestive of a ruptured aneurysm?,
Points,1,
Difficulty,1,
Option,0,a) Unilateral hemiparesis
Option,0,b) Confusion and weakness
Option,0,c) Nasal discharge of blood
Option,100,"d) Sudden, severe headache"
Hint,"Complexity: Easy			Ahead: Stroke			Subject:Neurologic Emergencies, Page 729			Title: Neurologic Emergencies			Feedback: See Stroke			Taxonomy: Recall			Objective: 18-4 Discuss the causes, similarities, and differences of an ischemic stroke, hemorrhagic stroke, and transient ischemic attack.",
NewQuestion,MC,
Title,,
QuestionText,A transient ischemic attack (TIA) occurs when:,
Points,1,
Difficulty,1,
Option,0,a) medications are given to dissolve a cerebral blood clot.
Option,0,b) a small cerebral artery ruptures and causes minimal damage.
Option,100,c) a small clot in a cerebral artery causes temporary symptoms.
Option,0,d) signs and symptoms resolve spontaneously within 48 hours.
Hint,"Complexity: Moderate			Ahead: Stroke			Subject:Neurologic Emergencies, Page 730			Title: Neurologic Emergencies			Feedback: See Stroke			Taxonomy: Recall			Objective: 18-4 Discuss the causes, similarities, and differences of an ischemic stroke, hemorrhagic stroke, and transient ischemic attack.",
NewQuestion,MC,
Title,,
QuestionText,A patient who is experiencing aphasia is:,
Points,1,
Difficulty,1,
Option,0,a) not able to swallow without choking.
Option,0,b) experiencing a right hemispheric stroke.
Option,100,c) unable to produce or understand speech.
Option,0,d) usually conscious but has slurred speech.
Hint,"Complexity: Easy			Ahead: Stroke			Subject:Neurologic Emergencies, Page 730			Title: Neurologic Emergencies			Feedback: See Stroke			Taxonomy: Recall			Objective: 18-5 List the general signs and symptoms of stroke and how those symptoms manifest if the left hemisphere of the brain is affected and if the right hemisphere of the brain is affected.",
NewQuestion,MC,
Title,,
QuestionText,A patient whose speech is slurred and difficult to understand is experiencing:,
Points,1,
Difficulty,1,
Option,0,a) aphasia.
Option,100,b) dysarthria.
Option,0,c) dysphasia.
Option,0,d) dysphagia.
