NewQuestion,MC,
Title,,
QuestionText,The central nervous system (CNS) is composed of the:,
Points,1,
Difficulty,1,
Option,0,a) cerebellum and brain.
Option,100,b) brain and spinal cord.
Option,0,c) cerebrum and meninges.
Option,0,d) meninges and spinal cord.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1040			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,The _________ contain(s) about 75% of the brain’s total volume.,
Points,1,
Difficulty,1,
Option,100,a) cerebrum
Option,0,b) cerebellum
Option,0,c) brain stem
Option,0,d) meninges
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1041			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,Coordination of balance and body movement is controlled by the:,
Points,1,
Difficulty,1,
Option,0,a) medulla.
Option,0,b) cerebrum.
Option,100,c) cerebellum.
Option,0,d) brain stem.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1041			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,The _________ is the best-protected part of the CNS and controls the functions of the cardiac and respiratory systems.,
Points,1,
Difficulty,1,
Option,100,a) brain stem
Option,0,b) cerebellum
Option,0,c) spinal cord
Option,0,d) cerebral cortex
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1042			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,"The tough, fibrous outer meningeal layer is called the:",
Points,1,
Difficulty,1,
Option,0,a) pia mater.
Option,0,b) arachnoid mater.
Option,0,c) gray mater.
Option,100,d) dura mater.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1042			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,"The meninges, along with the cerebrospinal fluid (CSF) that circulates in between each meningeal layer, function by:",
Points,1,
Difficulty,1,
Option,0,a) regenerating brain cells after they have been damaged.
Option,100,b) acting as a shock absorber for the brain and spinal cord.
Option,0,c) delivering oxygen directly to the CNS.
Option,0,d) producing leukocytes that protect the brain from infection.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1042			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Application			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,The _________ nervous system consists of 31 pairs of spinal nerves and 12 pairs of cranial nerves.,
Points,1,
Difficulty,1,
Option,0,a) central
Option,0,b) somatic
Option,0,c) autonomic
Option,100,d) peripheral
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1042			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following nerves carries information from the body to the brain via the spinal cord?,
Points,1,
Difficulty,1,
Option,0,a) Motor
Option,0,b) Central
Option,0,c) Somatic
Option,100,d) Sensory
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1043			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding motor nerves is correct?,
Points,1,
Difficulty,1,
Option,100,a) They carry information from the CNS to the muscles.
Option,0,"b) They perform special functions such as sight, smell, and hearing."
Option,0,c) They transmit information from the body to the brain via the spinal cord.
Option,0,d) They are part of the CNS and control reflexes.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1043			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Application			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following nerves allow sensory and motor impulses to be sent from one nerve directly to another?,
Points,1,
Difficulty,1,
Option,0,a) Somatic
Option,100,b) Connecting
Option,0,c) Peripheral
Option,0,d) Autonomic
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1043			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,A reflex arc occurs when:,
Points,1,
Difficulty,1,
Option,0,a) the motor nerves function automatically without receiving a message from the CNS.
Option,0,"b) a sensory nerve sends a message to the brain, but the motor nerve fails to send the appropriate response to the body."
Option,0,c) the brain interprets sensory information that it receives from peripheral and cranial nerves and sends a signal to the muscles.
Option,100,d) a sensory nerve detects an irritating stimulus and bypasses the brain by sending a direct message to the motor nerve.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1043			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Application			Objective: 29-1 Describe the anatomy and physiology of the nervous system, including its divisions into the central nervous system (CNS) and peripheral nervous system (PNS) and the structures and functions of each.",
NewQuestion,MC,
Title,,
QuestionText,What part of the nervous system controls the body’s voluntary activities?,
Points,1,
Difficulty,1,
Option,0,a) Central
Option,0,b) Sensory
Option,100,c) Somatic
Option,0,d) Autonomic
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1044			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-2 Explain the functions of the somatic and autonomic nervous systems.",
NewQuestion,MC,
Title,,
QuestionText,The body’s functions that occur without conscious effort are regulated by the _________ nervous system.,
Points,1,
Difficulty,1,
Option,0,a) sensory
Option,0,b) somatic
Option,100,c) autonomic
Option,0,d) voluntary
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1044			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-2 Explain the functions of the somatic and autonomic nervous systems.",
NewQuestion,MC,
Title,,
QuestionText,"When activated, the sympathetic nervous system produces all of the following effects, except:",
Points,1,
Difficulty,1,
Option,100,a) pupillary constriction.
Option,0,b) increase in heart rate.
Option,0,c) shunting of blood to vital organs.
Option,0,d) dilation of the bronchiole smooth muscle.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1044			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-2 Explain the functions of the somatic and autonomic nervous systems.",
NewQuestion,MC,
Title,,
QuestionText,The hormone responsible for the actions of the sympathetic nervous system is:,
Points,1,
Difficulty,1,
Option,0,a) insulin.
Option,0,b) thyroxine.
Option,100,c) epinephrine.
Option,0,d) aldosterone.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology			Subject:Head and Spine Injuries, Page 1044			Title: Head and Spine Injuries			Feedback: See Anatomy and Physiology			Taxonomy: Recall			Objective: 29-2 Explain the functions of the somatic and autonomic nervous systems.",
NewQuestion,MC,
Title,,
