NewQuestion,MC,
Title,,
QuestionText,The 1996 Summer Olympics bombing is an example of:,
Points,1,
Difficulty,1,
Option,100,a) domestic terrorism.
Option,0,b) apocalyptic violence.
Option,0,c) an ecoterrorist attack.
Option,0,d) state-sponsored terrorism.
Hint,"Complexity: Easy			Ahead: Active Shooter Events			Subject:Terrorism Response and Disaster Management, Page 1531			Title: Terrorism Response and Disaster Management			Feedback: See Active Shooter Events			Taxonomy: Recall			Objective: 41-1 Define international terrorism and domestic terrorism; include examples of incidents that have been caused by each one.",
NewQuestion,MC,
Title,,
QuestionText,The chemical attacks that occurred in Tokyo between 1994 and 1995 were carried out by a(n):,
Points,1,
Difficulty,1,
Option,100,a) violent religious group.
Option,0,b) extremist political group.
Option,0,c) single-issue terrorist group.
Option,0,d) group of domestic terrorists.
Hint,"Complexity: Easy			Ahead: What Is Terrorism?			Subject:Terrorism Response and Disaster Management, Page 1529			Title: Terrorism Response and Disaster Management			Feedback: See What Is Terrorism?			Taxonomy: Recall			Objective: 41-1 Define international terrorism and domestic terrorism; include examples of incidents that have been caused by each one.",
NewQuestion,MC,
Title,,
QuestionText,An attack on an abortion clinic would most likely be carried out by a(n):,
Points,1,
Difficulty,1,
Option,0,a) doomsday cult.
Option,100,b) single-issue group.
Option,0,c) violent religious group.
Option,0,d) extremist political group.
Hint,"Complexity: Easy			Ahead: What Is Terrorism?			Subject:Terrorism Response and Disaster Management, Page 1529			Title: Terrorism Response and Disaster Management			Feedback: See What Is Terrorism?			Taxonomy: Application			Objective: 41-1 Define international terrorism and domestic terrorism; include examples of incidents that have been caused by each one.",
NewQuestion,MC,
Title,,
QuestionText,Terrorist attacks:,
Points,1,
Difficulty,1,
Option,0,a) are mainly carried out by fewer than three people.
Option,100,b) pose a threat to nations and cultures everywhere.
Option,0,c) only involve the use of nuclear explosive devices.
Option,0,d) require multiple terrorists working together.
Hint,"Complexity: Easy			Ahead: What Is Terrorism?			Subject:Terrorism Response and Disaster Management, Page 1528			Title: Terrorism Response and Disaster Management			Feedback: See What Is Terrorism?			Taxonomy: Recall			Objective: 41-1 Define international terrorism and domestic terrorism; include examples of incidents that have been caused by each one.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following terrorist groups poses the least threat to a person’s physical safety?,
Points,1,
Difficulty,1,
Option,0,a) Doomsday cults
Option,0,b) Single-issue groups
Option,100,c) Cyber terrorists
Option,0,d) Extremist political groups
Hint,"Complexity: Difficult			Ahead: What Is Terrorism?			Subject:Terrorism Response and Disaster Management, Page 1529			Title: Terrorism Response and Disaster Management			Feedback: See What Is Terrorism?			Taxonomy: Application			Objective: 41-1 Define international terrorism and domestic terrorism; include examples of incidents that have been caused by each one.",
NewQuestion,MC,
Title,,
QuestionText,A weapon of mass destruction is most accurately defined as:,
Points,1,
Difficulty,1,
Option,0,a) a device or agent used to destroy a specific area or region within a given geographic location.
Option,100,"b) any agent used to bring about mass death, casualties, or massive infrastructural damage."
Option,0,c) a nuclear or chemical weapon that can be launched from one country to another country.
Option,0,d) any device used for the express purpose of creating carnage to make a particular point.
Hint,"Complexity: Easy			Ahead: Weapons of Mass Destruction			Subject:Terrorism Response and Disaster Management, Page 1531			Title: Terrorism Response and Disaster Management			Feedback: See Weapons of Mass Destruction			Taxonomy: Recall			Objective: 41-3 Define weapon of mass destruction (WMD) and weapon of mass casualty (WMC); include examples of weapons considered WMDs.",
NewQuestion,MC,
Title,,
QuestionText,"To date, the preferred weapons of mass destruction for terrorists have been:",
Points,1,
Difficulty,1,
Option,0,a) nuclear weapons.
Option,0,b) chemical weapons.
Option,0,c) biologic weapons.
Option,100,d) explosive weapons.
Hint,"Complexity: Easy			Ahead: Weapons of Mass Destruction			Subject:Terrorism Response and Disaster Management, Page 1531			Title: Terrorism Response and Disaster Management			Feedback: See Weapons of Mass Destruction			Taxonomy: Recall			Objective: 41-3 Define weapon of mass destruction (WMD) and weapon of mass casualty (WMC); include examples of weapons considered WMDs.",
NewQuestion,MC,
Title,,
QuestionText,"The process performed to artificially maximize the target population’s exposure to a biologic agent, thereby exposing the greatest number of people and achieving the desired result, is called:",
Points,1,
Difficulty,1,
Option,0,a) potentiation.
Option,0,b) alkalization.
Option,0,c) dissemination.
Option,100,d) weaponization.
Hint,"Complexity: Easy			Ahead: Weapons of Mass Destruction			Subject:Terrorism Response and Disaster Management, Page 1532			Title: Terrorism Response and Disaster Management			Feedback: See Weapons of Mass Destruction			Taxonomy: Recall			Objective: 41-3 Define weapon of mass destruction (WMD) and weapon of mass casualty (WMC); include examples of weapons considered WMDs.",
NewQuestion,MC,
Title,,
QuestionText,Most terrorist attacks are:,
Points,1,
Difficulty,1,
Option,100,a) covert.
Option,0,b) impulsive.
Option,0,c) unplanned.
Option,0,d) nuclear attacks.
Hint,"Complexity: Easy			Ahead: EMT Response to Terrorism			Subject:Terrorism Response and Disaster Management, Page 1532			Title: Terrorism Response and Disaster Management			Feedback: See EMT Response to Terrorism			Taxonomy: Recall			Objective: 41-5 Name the key observations EMTs must make on every call to determine the potential of a terrorist attack.",
NewQuestion,MC,
Title,,
QuestionText,"As you and your partner report for duty, you check your ambulance and begin talking about the possibility of a terrorist attack. The most effective and appropriate way to determine the likelihood of this happening is to:",
Points,1,
Difficulty,1,
Option,0,a) check with local businesses to see if they have received any terrorist threats.
Option,0,b) ask your immediate supervisor if he or she has been watching the local news.
Option,100,c) know the current threat level issued by the Department of Homeland Security.
Option,0,d) ascertain the current situation overseas regarding the number of casualties.
Hint,"Complexity: Moderate			Ahead: EMT Response to Terrorism			Subject:Terrorism Response and Disaster Management, Page 1532			Title: Terrorism Response and Disaster Management			Feedback: See EMT Response to Terrorism			Taxonomy: Application			Objective: 41-5 Name the key observations EMTs must make on every call to determine the potential of a terrorist attack.",
NewQuestion,MC,
Title,,
QuestionText,"In determining the potential for a terrorist attack, you should routinely observe all of the following on every call, except:",
Points,1,
Difficulty,1,
Option,0,a) the type of call.
Option,0,b) the location type.
Option,100,c) weather conditions.
Option,0,d) victim’s statements.
Hint,"Complexity: Moderate			Ahead: EMT Response to Terrorism			Subject:Terrorism Response and Disaster Management, Page 1532			Title: Terrorism Response and Disaster Management			Feedback: See EMT Response to Terrorism			Taxonomy: Recall			Objective: 41-5 Name the key observations EMTs must make on every call to determine the potential of a terrorist attack.",
NewQuestion,MC,
Title,,
QuestionText,"You are dispatched to the scene of a building explosion. Upon arrival, you see people frantically fleeing the building, screaming, “Everyone is passing out!” You should:",
Points,1,
Difficulty,1,
Option,100,a) carefully assess the situation and ensure your own safety.
Option,0,b) assist with the evacuation and begin triaging the patients.
Option,0,c) notify dispatch and state that a terrorist attack has occurred.
Option,0,d) contact the FBI immediately and report the current situation.
Hint,"Complexity: Moderate			Ahead: EMT Response to Terrorism			Subject:Terrorism Response and Disaster Management, Page 1533			Title: Terrorism Response and Disaster Management			Feedback: See EMT Response to Terrorism			Taxonomy: Application			Objective: 41-5 Name the key observations EMTs must make on every call to determine the potential of a terrorist attack.",
NewQuestion,MC,
Title,,
QuestionText,The EMT should expect that a patient who was exposed to cyanide will have:,
Points,1,
Difficulty,1,
Option,0,a) skin that is cherry red and hot.
Option,100,b) a normal pulse oximetry reading.
Option,0,c) an abnormally slow pulse rate.
Option,0,d) an abnormally slow respiratory rate.
Hint,"Complexity: Moderate			Ahead: Chemical Agents			Subject:Terrorism Response and Disaster Management, Page 1540			Title: Terrorism Response and Disaster Management			Feedback: See Chemical Agents			Taxonomy: Recall			Objective: 41-7 Discuss the history of chemical agents, their four main classifications, routes of exposure, and the effects on patient care.",
NewQuestion,MC,
Title,,
QuestionText,Phosgene (CG) has an odor that resembles:,
Points,1,
Difficulty,1,
Option,0,a) garlic.
Option,0,b) bleach.
Option,0,c) almonds.
Option,100,d) cut grass.
Hint,"Complexity: Moderate			Ahead: Chemical Agents			Subject:Terrorism Response and Disaster Management, Page 1537			Title: Terrorism Response and Disaster Management			Feedback: See Chemical Agents			Taxonomy: Recall			Objective: 41-7 Discuss the history of chemical agents, their four main classifications, routes of exposure, and the effects on patient care.",
NewQuestion,MC,
Title,,
QuestionText,You and your partner arrive at the scene of a fire at a large office complex. Witnesses tell you that they heard a loud explosion shortly before the building caught fire. You should:,
Points,1,
Difficulty,1,
Option,0,a) carefully document the witnesses’ statements and report them immediately.
Option,100,b) ensure that your ambulance is parked upwind and uphill from the building.
Option,0,c) take standard precautions and begin searching for critically injured patients.
Option,0,d) tell the witnesses that you suspect that the explosion was the work of a terrorist.
