NewQuestion,MC,
Title,,
QuestionText,Which of the following processes occurs immediately after ovulation?,
Points,1,
Difficulty,1,
Option,0,a) Certain female hormone levels decrease significantly in quantity.
Option,0,b) The endometrium sheds its lining and is expelled from the vagina.
Option,100,c) The inner lining of the uterus thickens in preparation for implantation.
Option,0,d) Numerous follicles mature and release eggs into the fallopian tubes.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1244			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Recall			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,From what internal female organ is the fetus expelled during delivery?,
Points,1,
Difficulty,1,
Option,0,a) Vagina
Option,100,b) Uterus
Option,0,c) Cervix
Option,0,d) Perineum
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1244			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Application			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,The vagina and the neck of the uterus comprise the:,
Points,1,
Difficulty,1,
Option,0,a) womb.
Option,0,b) cervix.
Option,0,c) fundus.
Option,100,d) birth canal.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1244			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Recall			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,The term “bloody show” is defined as:,
Points,1,
Difficulty,1,
Option,100,a) the small amount of pink-tinged mucus that is discharged from the vagina after expulsion of the mucous plug.
Option,0,b) mild vaginal bleeding that occurs within the first 30 minutes after the onset of the second stage of the labor process.
Option,0,c) the normal amount of vaginal bleeding that occurs within the first 24 hours following delivery of the baby and placenta.
Option,0,d) any volume of blood that is expelled from the vagina after the amniotic sac has ruptured and contractions have begun.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1244			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Recall			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding the placenta is correct?,
Points,1,
Difficulty,1,
Option,100,"a) The placenta allows oxygen, carbon dioxide, and other products to transfer between the mother and fetus but does not allow blood to mix between the mother and fetus."
Option,0,b) The placental barrier consists of two layers of cells and allows the mother’s blood that contains high concentrations of oxygen to directly mix with the blood of the fetus.
Option,0,"c) The placenta, also referred to as the afterbirth, provides oxygen and nutrients to the fetus and is expelled from the vagina about 30 minutes before the baby is born."
Option,0,d) The placenta allows for the transfer of oxygen and carbon dioxide between the mother and fetus but prevents most medications from passing between the mother and fetus.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1245			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Recall			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,The umbilical cord:,
Points,1,
Difficulty,1,
Option,0,a) separates from the placenta shortly after birth.
Option,0,b) carries blood away from the baby via the artery.
Option,100,c) carries oxygen to the baby via the umbilical vein.
Option,0,d) contains two veins and one large umbilical artery.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1245			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Recall			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,The amniotic fluid serves to:,
Points,1,
Difficulty,1,
Option,0,a) transfer oxygen to the fetus.
Option,100,b) insulate and protect the fetus.
Option,0,c) remove viruses from the fetus.
Option,0,d) assist in fetal development.
Hint,"Complexity: Easy			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1245			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Recall			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,Most medical models base a pregnant woman’s due date:,
Points,1,
Difficulty,1,
Option,0,a) two weeks after her last menstrual cycle.
Option,0,b) on the last day of her last menstrual cycle.
Option,0,c) two weeks before her last menstrual cycle.
Option,100,d) on the first day of her last menstrual cycle.
Hint,"Complexity: Moderate			Ahead: Anatomy and Physiology of the Female Reproductive System			Subject:Obstetrics and Neonatal Care, Page 1246			Title: Obstetrics and Neonatal Care			Feedback: See Anatomy and Physiology of the Female Reproductive System			Taxonomy: Recall			Objective: 34-1 Identify the anatomy and physiology of the female reproductive system.",
NewQuestion,MC,
Title,,
QuestionText,"By the 20th week of pregnancy, the uterus is typically at or above the level of the mother’s:",
Points,1,
Difficulty,1,
Option,100,a) belly button.
Option,0,b) pubic bone.
Option,0,c) xiphoid process.
Option,0,d) superior diaphragm.
Hint,"Complexity: Easy			Ahead: Normal Changes in Pregnancy			Subject:Obstetrics and Neonatal Care, Page 1246			Title: Obstetrics and Neonatal Care			Feedback: See Normal Changes in Pregnancy			Taxonomy: Recall			Objective: 34-2 Explain the normal changes that occur in the body during pregnancy.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following is a normal physiologic change that occurs in the mother’s respiratory system during pregnancy?,
Points,1,
Difficulty,1,
Option,0,a) Decreased respiratory rate and increased minute volume
Option,100,b) Increased respiratory rate and decreased respiratory reserve
Option,0,c) Increased respiratory reserve and decreased oxygen demand
Option,0,d) Increased respiratory depth and decreased respiratory rate
Hint,"Complexity: Moderate			Ahead: Normal Changes in Pregnancy			Subject:Obstetrics and Neonatal Care, Page 1246			Title: Obstetrics and Neonatal Care			Feedback: See Normal Changes in Pregnancy			Taxonomy: Recall			Objective: 34-2 Explain the normal changes that occur in the body during pregnancy.",
NewQuestion,MC,
Title,,
QuestionText,"Pregnant women are advised to take iron supplements, such as prenatal vitamins, because:",
Points,1,
Difficulty,1,
Option,0,"a) iron makes the blood clot faster, which protects the mother from excessive bleeding during delivery."
Option,0,"b) the blood naturally thins during pregnancy, which predisposes the mother to severe bleeding."
Option,0,"c) white blood cells decrease during pregnancy, which increases the mother’s risk of an infection."
Option,100,"d) pregnancy causes an increased number of red blood cells, which predisposes the mother to anemia."
Hint,"Complexity: Easy			Ahead: Normal Changes in Pregnancy			Subject:Obstetrics and Neonatal Care, Page 1246			Title: Obstetrics and Neonatal Care			Feedback: See Normal Changes in Pregnancy			Taxonomy: Application			Objective: 34-2 Explain the normal changes that occur in the body during pregnancy.",
NewQuestion,MC,
Title,,
QuestionText,A mother who is pregnant with her first baby is typically in the first stage of labor for approximately:,
Points,1,
Difficulty,1,
Option,0,a) 4 hours.
Option,0,b) 8 hours.
Option,0,c) 10 hours.
Option,100,d) 16 hours.
Hint,"Complexity: Moderate			Ahead: Stages of Labor			Subject:Obstetrics and Neonatal Care, Page 1255			Title: Obstetrics and Neonatal Care			Feedback: See Stages of Labor			Taxonomy: Recall			Objective: 34-8 Differentiate among the three stages of labor.",
NewQuestion,MC,
Title,,
QuestionText,The onset of labor begins with:,
Points,1,
Difficulty,1,
Option,0,a) thinning of the uterus.
Option,0,b) full dilation of the cervix.
Option,0,c) increased fetal movement.
Option,100,d) contractions of the uterus.
Hint,"Complexity: Moderate			Ahead: Stages of Labor			Subject:Obstetrics and Neonatal Care, Page 1255			Title: Obstetrics and Neonatal Care			Feedback: See Stages of Labor			Taxonomy: Recall			Objective: 34-8 Differentiate among the three stages of labor.",
NewQuestion,MC,
Title,,
QuestionText,The term primigravida refers to a woman who:,
Points,1,
Difficulty,1,
Option,0,a) has never been pregnant.
Option,0,b) has had only one live birth.
Option,100,c) is pregnant for the first time.
Option,0,d) has had more than one live baby.
Hint,"Complexity: Easy			Ahead: Stages of Labor			Subject:Obstetrics and Neonatal Care, Page 1255			Title: Obstetrics and Neonatal Care			Feedback: See Stages of Labor			Taxonomy: Recall			Objective: 34-6 Explain assessment of the pregnant patient.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following occurs during true labor?,
Points,1,
Difficulty,1,
