NewQuestion,MC,
Title,,
QuestionText,Ethnocentrism is defined as:,
Points,1,
Difficulty,1,
Option,0,a) understanding that people from different cultural backgrounds respond to pain and stress differently.
Option,0,b) suspecting that a person has an ulterior motive based on the tone of his or her voice when answering a question.
Option,0,c) subconsciously forcing your cultural values onto a patient because you believe that your own values are more acceptable.
Option,100,d) considering your own cultural values as more important when interacting with people of a different culture.
Hint,"Complexity: Moderate			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 120			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Recall			Objective: 4-1 Describe the factors and strategies to consider for therapeutic communication with patients.",
NewQuestion,MC,
Title,,
QuestionText,"You are dispatched to the residence of an Asian family for a child with a high fever. When you assess the child, you note that he has numerous red marks on his back. The child’s parents explain that these marks represent coining—a traditional Asian healing practice in which hot coins are rubbed on the back. You should:",
Points,1,
Difficulty,1,
Option,0,a) advise the child’s parents that this is a harmful practice and is considered a form of child abuse in the United States.
Option,0,"b) acknowledge and respect this practice as a cultural belief, but advise the child’s parents that it has no healing power."
Option,100,c) document this finding on your patient care report and advise the emergency department staff of what the child’s parents told you.
Option,0,d) advise the emergency department physician that you believe the child was intentionally abused by his parents.
Hint,"Complexity: Difficult			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 120			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Analysis			Objective: 4-1 Describe the factors and strategies to consider for therapeutic communication with patients.",
NewQuestion,MC,
Title,,
QuestionText,"You are assessing a 75-year-old woman with mild shortness of breath. As you are asking her questions about her chief complaint and medical history, you progressively move closer and closer to her. In doing this, it is important to remember that:",
Points,1,
Difficulty,1,
Option,0,a) placing yourself in the patient’s personal space is relaying to her that you can be trusted.
Option,100,"b) as you physically get closer to the patient, a greater and greater sense of trust must be established."
Option,0,c) it is necessary to enter an older person’s intimate space because the elderly are typically hearing impaired.
Option,0,"d) a patient’s personal space should not be violated, regardless of any barriers that might hamper communication."
Hint,"Complexity: Difficult			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 121			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Application			Objective: 4-1 Describe the factors and strategies to consider for therapeutic communication with patients.",
NewQuestion,MC,
Title,,
QuestionText,"A 60-year-old man complains of chest pain. He is conscious, alert, and denies shortness of breath. Which of the following questions would be the most appropriate to ask him?",
Points,1,
Difficulty,1,
Option,0,a) “Were you exerting yourself when the chest pain began?”
Option,0,b) “Does the pain in your chest move to either of your arms?”
Option,0,c) “Does the pain in your chest feel like a stabbing sensation?”
Option,100,d) “Do you have any heart problems or take any medications?”
Hint,"Complexity: Difficult			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 122			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Application			Objective: 4-2 Discuss the techniques of effective verbal communication.",
NewQuestion,MC,
Title,,
QuestionText,You are caring for a 52-year-old man who complains of chest discomfort. The patient is a retired paramedic and is very anxious because he thinks he is having a heart attack. Which of the following statements would be appropriate?,
Points,1,
Difficulty,1,
Option,100,a) “It is possible that you are experiencing a heart attack. I am going to give you four baby aspirin to chew and swallow.”
Option,0,"b) “I notice that you are a retired paramedic, so I’m sure you will understand all of the things that we will be doing to you.”"
Option,0,c) “This is nothing to worry about. Please try to stay calm. The physician at the hospital will probably not find any signs of a heart problem.”
Option,0,d) “We need to take you to the ED stat. We will give you ASA and NTG en route and then reassess your vitals. Do you have any questions?”
Hint,"Complexity: Moderate			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 124			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Application			Objective: 4-2 Discuss the techniques of effective verbal communication.",
NewQuestion,MC,
Title,,
QuestionText,Calming and reassuring an anxious patient can be facilitated by:,
Points,1,
Difficulty,1,
Option,100,a) maintaining eye contact with the patient whenever possible.
Option,0,b) using medical terminology to ensure the patient understands.
Option,0,c) positioning yourself at a level that is higher than the patient.
Option,0,d) withholding unpleasant information until arrival at the hospital.
Hint,"Complexity: Easy			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 125			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Recall			Objective: 4-2 Discuss the techniques of effective verbal communication.",
NewQuestion,MC,
Title,,
QuestionText,"During your assessment of a 20-year-old man with a severe headache and nausea, you ask him when his headache began, but he does not answer your question immediately. You should:",
Points,1,
Difficulty,1,
Option,0,a) repeat your question because he probably did not hear you.
Option,100,b) allow him time to think about the question and respond to it.
Option,0,c) ask him if he frequently experiences severe headaches and nausea.
Option,0,d) tell him that you cannot help him unless he answers your questions.
Hint,"Complexity: Difficult			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 122			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Analysis			Objective: 4-2 Discuss the techniques of effective verbal communication.",
NewQuestion,MC,
Title,,
QuestionText,In which of the following manners should you act and speak with a patient?,
Points,1,
Difficulty,1,
Option,0,a) Passive
Option,0,b) Authoritative
Option,0,c) Loud and official
Option,100,d) Calm and confident
Hint,"Complexity: Easy			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 121			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Recall			Objective: 4-2 Discuss the techniques of effective verbal communication.",
NewQuestion,MC,
Title,,
QuestionText,"When you are communicating with an older patient, it is important to remember that:",
Points,1,
Difficulty,1,
Option,0,a) your questions should focus exclusively on the patient’s obvious problem.
Option,100,b) most older people think clearly and are capable of answering questions.
Option,0,c) hostility and confusion should be presumed to be due to the patient’s age.
Option,0,d) speaking loudly and distinctly will ensure that the patient can hear you.
Hint,"Complexity: Difficult			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 127			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Recall			Objective: 4-2 Discuss the techniques of effective verbal communication.",
NewQuestion,MC,
Title,,
QuestionText,"A 4-year-old boy had an apparent seizure. He is conscious and calm and is sitting on his mother’s lap. His father is sitting in a nearby chair. The child’s mother suddenly begins crying uncontrollably, which causes the child to start crying. You should:",
Points,1,
Difficulty,1,
Option,100,a) ask the father to hold the child so you can assess him while your partner tries to calm the mother.
Option,0,b) give the child a favorite toy or blanket to hold onto and perform your assessment to the best of your ability.
Option,0,c) reassure the child’s mother that seizures in children are very common and that there is nothing to worry about.
Option,0,"d) attempt to calm the child’s mother, but avoid separating her from her child because this will increase her anxiety."
Hint,"Complexity: Difficult			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 129			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Analysis			Objective: 4-3 Explain the skills that should be used to communicate with family members, bystanders, people from other agencies, and hospital personnel.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding communication with a child is correct?,
Points,1,
Difficulty,1,
Option,0,a) Most children are intrigued by strangers wearing uniforms.
Option,0,b) The EMT should give the child minimal information to avoid scaring him or her.
Option,100,c) Standing over a child often increases his or her level of anxiety.
Option,0,"d) Unlike adults, children cannot see through lies or deceptions."
Hint,"Complexity: Moderate			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 129			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Recall			Objective: 4-4 Discuss special considerations in communicating with older people, children, patients who are hard of hearing, visually impaired patients, and non-English-speaking patients.",
NewQuestion,MC,
Title,,
QuestionText,"Communicating with hearing-impaired patients can be facilitated by doing all of the following, except:",
Points,1,
Difficulty,1,
Option,0,a) shining a light on your face when you are in a darkened environment.
Option,100,b) elevating the tone of your voice and exaggerating word pronunciation.
Option,0,c) placing yourself in a position to ensure that the patient can see your lips.
Option,0,d) providing pen and paper if the patient prefers to write his or her response.
Hint,"Complexity: Moderate			Ahead: Therapeutic Communication			Subject:Communications and Documentation, Page 130			Title: Communications and Documentation			Feedback: See Therapeutic Communication			Taxonomy: Recall			Objective: 4-4 Discuss special considerations in communicating with older people, children, patients who are hard of hearing, visually impaired patients, and non–English-speaking patients.",
NewQuestion,MC,
Title,,
QuestionText,"When communicating with a visually impaired patient, you should:",
Points,1,
Difficulty,1,
Option,100,a) determine the degree of the patient’s impairment.
Option,0,b) expect the patient to have difficulty understanding.
Option,0,c) recall that most visually impaired patients are blind.
Option,0,d) possess an in-depth knowledge of sign language.
