NewQuestion,MC,
Title,,
QuestionText,The term “pharmacology” is MOST accurately defined as:,
Points,1,
Difficulty,1,
Option,0,a) the study of drugs that are produced illegally.
Option,0,b) the study of how medications affect the brain.
Option,100,c) the study of drugs and their actions on the body.
Option,0,d) the study of drug excretion from the human body.
Hint,"Complexity: Easy			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 495			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-1 Define the terms pharmacodynamics, therapeutic effects, indications, adverse effects, pharmacokinetics, onset of action, peak, duration, elimination, unintended effects, and untoward effects.",
NewQuestion,MC,
Title,,
QuestionText,A medication with antagonistic properties is one that:,
Points,1,
Difficulty,1,
Option,0,a) stimulates receptor sites and allows other chemicals to attach to them.
Option,0,b) enhances the effects of another medication when given in a higher dose.
Option,100,c) blocks receptor sites and prevents other chemicals from attaching to them.
Option,0,d) produces a cumulative effect when mixed with the same type of medication.
Hint,"Complexity: Easy			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 496			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-1 Define the terms pharmacodynamics, therapeutic effects, indications, adverse effects, pharmacokinetics, onset of action, peak, duration, elimination, unintended effects, and untoward effects.",
NewQuestion,MC,
Title,,
QuestionText,A drug is contraindicated for a patient when it:,
Points,1,
Difficulty,1,
Option,0,a) is used to treat a multitude of conditions.
Option,100,b) may cause harm or has no positive effect.
Option,0,c) produces actions other than the desired ones.
Option,0,d) is used to treat a specific medical condition.
Hint,"Complexity: Moderate			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 497			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-2 Explain medication contraindications; include an example.",
NewQuestion,MC,
Title,,
QuestionText,"After taking diphenhydramine (Benadryl) for an allergic reaction, a person begins experiencing drowsiness and a dry mouth. These findings are an example of a(n):",
Points,1,
Difficulty,1,
Option,100,a) adverse effect.
Option,0,b) untoward effect.
Option,0,c) therapeutic effect.
Option,0,d) unpredictable effect.
Hint,"Complexity: Moderate			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 497			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-1 Define the terms pharmacodynamics, therapeutic effects, indications, adverse effects, pharmacokinetics, onset of action, peak, duration, elimination, unintended effects, and untoward effects.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following is an example of a trade (brand) name of a drug?,
Points,1,
Difficulty,1,
Option,100,a) Tylenol
Option,0,b) Ibuprofen
Option,0,c) Furosemide
Option,0,d) Nitroglycerin
Hint,"Complexity: Moderate			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 497			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-3 Explain the differences between a generic medication name and a trade medication name; provide an example of each.",
NewQuestion,MC,
Title,,
QuestionText,"Advil, Nuprin, and Motrin are trade (brand) names for the generic medication:",
Points,1,
Difficulty,1,
Option,0,a) aspirin.
Option,0,b) nitrostat.
Option,100,c) ibuprofen.
Option,0,d) acetaminophen.
Hint,"Complexity: Moderate			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 497			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-3 Explain the differences between a generic medication name and a trade medication name; provide an example of each.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following is an example of a generic of a drug?,
Points,1,
Difficulty,1,
Option,0,a) Bayer
Option,0,b) Advil
Option,0,c) Excedrin
Option,100,d) Aspirin
Hint,"Complexity: Easy			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 497			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-3 Explain the differences between a generic medication name and a trade medication name; provide an example of each.",
NewQuestion,MC,
Title,,
QuestionText,"When gathering a patient’s medications, you find the following: Isordil, Lasix, Nexium, and digoxin. Which of these medications can be obtained over-the-counter (OTC)?",
Points,1,
Difficulty,1,
Option,0,a) Lasix
Option,100,b) Nexium
Option,0,c) Isordil
Option,0,d) Digoxin
Hint,"Complexity: Moderate			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 497			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-3 Explain the differences between a generic medication name and a trade medication name; provide an example of each.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following statements regarding parenteral medications is correct?,
Points,1,
Difficulty,1,
Option,0,a) Tylenol is an example of a parenteral medication because it is taken orally.
Option,100,b) Parenteral medications are absorbed more quickly than enteral medications.
Option,0,"c) Compared to enteral medications, parenteral medications have fewer side effects."
Option,0,d) Parenteral medications are absorbed by the body through the digestive system.
Hint,"Complexity: Easy			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 498			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-4 Differentiate enteral and parenteral routes of medication administration.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following is the MOST rapidly acting medication administration route?,
Points,1,
Difficulty,1,
Option,0,a) Sublingual (SL)
Option,100,b) Intravenous (IV)
Option,0,c) Subcutaneous (SC)
Option,0,d) Intramuscular (IM)
Hint,"Complexity: Easy			Ahead: How Medications Work			Subject:Principles of Pharmacology, Pages 498-499			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-5 Describe rectal, oral, intravenous, intraosseous, subcutaneous, intramuscular, intranasal, inhalation, sublingual, and transcutaneous routes of medication administration; include the rates of absorption.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following medication routes has the slowest rate of absorption?,
Points,1,
Difficulty,1,
Option,100,a) Oral
Option,0,b) Rectal
Option,0,c) Inhalation
Option,0,d) Sublingual
Hint,"Complexity: Moderate			Ahead: How Medications Work			Subject:Principles of Pharmacology, Pages 498-499			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-5 Describe rectal, oral, intravenous, intraosseous, subcutaneous, intramuscular, intranasal, inhalation, sublingual, and transcutaneous routes of medication administration; include the rates of absorption.",
NewQuestion,MC,
Title,,
QuestionText,Which of the following medication routes would be the MOST appropriate to use in an unresponsive patient when intravenous access cannot be obtained?,
Points,1,
Difficulty,1,
Option,100,a) Intraosseous
Option,0,b) Intramuscular
Option,0,c) Subcutaneous
Option,0,d) Transcutaneous
Hint,"Complexity: Moderate			Ahead: How Medications Work			Subject:Principles of Pharmacology, Pages 498-499			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-5 Describe rectal, oral, intravenous, intraosseous, subcutaneous, intramuscular, intranasal, inhalation, sublingual, and transcutaneous routes of medication administration; include the rates of absorption.",
NewQuestion,MC,
Title,,
QuestionText,Subcutaneous injections deliver the medication:,
Points,1,
Difficulty,1,
Option,0,a) directly into the muscle tissue.
Option,100,b) between the skin and the muscle.
Option,0,c) below the first layer of muscle.
Option,0,d) through the mucosa under the tongue.
Hint,"Complexity: Difficult			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 499			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Recall			Objective: 12-5 Describe rectal, oral, intravenous, intraosseous, subcutaneous, intramuscular, intranasal, inhalation, sublingual, and transcutaneous routes of medication administration; include the rates of absorption.",
NewQuestion,MC,
Title,,
QuestionText,"While assisting a paramedic in the attempted resuscitation of a 55-year-old male in cardiac arrest, you should expect the paramedic to:",
Points,1,
Difficulty,1,
Option,0,a) give the patient nitroglycerin to increase his blood pressure.
Option,100,b) administer drugs via the IV route to achieve the fastest effect.
Option,0,c) give the patient activated charcoal to rule out a drug overdose.
Option,0,d) withhold drug therapy until an intraosseous catheter is in place.
Hint,"Complexity: Difficult			Ahead: How Medications Work			Subject:Principles of Pharmacology, Page 499			Title: Principles of Pharmacology			Feedback: See How Medications Work			Taxonomy: Application			Objective: 12-5 Describe rectal, oral, intravenous, intraosseous, subcutaneous, intramuscular, intranasal, inhalation, sublingual, and transcutaneous routes of medication administration; include the rates of absorption.",
NewQuestion,MC,
Title,,
QuestionText,How is nitroglycerin usually given by the EMT?,
Points,1,
Difficulty,1,
Option,0,a) Orally
Option,0,b) Inhaled
Option,0,c) Injected
Option,100,d) Sublingually
